"sample","epa_analysis_id","analyte","lab_name","activity_datetime","rec_datetime","hold_time_hours","analytical_method","max_holding_time_text","max_holding_time_hours","hold_time_pass"
"RM_18_Poachers_Cove","200.8","Potassium","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Potassium","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Potassium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Potassium","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Potassium","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Potassium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Potassium","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Selenium","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Silicon","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Silver","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Sodium","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Thallium","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Tin","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Titanium","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","8260D","Toluene","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"SW8260D","7 days",168,"Y"
"RM_40_Bings_Landing","8260D","Toluene","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"SW8260D","7 days",168,"Y"
"RM_43_Upstream_of_Dow_Isalnd","8260D","Toluene","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"SW8260D","7 days",168,"Y"
"RM_6.5_Cunningham_Park","8260D","Toluene","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"SW8260D","7 days",168,"Y"
"Trip_Blank_1","8260D","Toluene","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SW8260D","7 days",168,"Y"
"Trip_Blank_2","8260D","Toluene","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SW8260D","7 days",168,"Y"
"Trip_Blank_3","8260D","Toluene","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SW8260D","7 days",168,"Y"
"Trip_Blank_4","8260D","Toluene","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SW8260D","7 days",168,"Y"
"RM_0_No_Name_Creek","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"SM21 4500NO3-F","28 days",672,"Y"
"RM_0_No_Name_Creek","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"SM21 4500NO3-F","28 days",672,"Y"
"RM_1.5_Kenai_City_Dock","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"SM21 4500NO3-F","28 days",672,"Y"
"RM_10_Beaver_Creek","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"SM21 4500NO3-F","28 days",672,"Y"
"RM_10.1_Kenai_River","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_12.5_Pillars","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_18_Poachers_Cove","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"SM21 4500NO3-F","28 days",672,"Y"
"RM_19_Slikok_Creek","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_21_Soldotna_Bridge","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_22_Soldotna_Creek","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_23_Swiftwater_Park","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_30_Funny_River","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"SM21 4500NO3-F","28 days",672,"Y"
"RM_31_Morgans_Landing","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"SM21 4500NO3-F","28 days",672,"Y"
"RM_31_Morgans_Landing","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"SM21 4500NO3-F","28 days",672,"Y"
"RM_36_Moose_River","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 11:30:00,2021-07-27 16:39:00,5.15,"SM21 4500NO3-F","28 days",672,"Y"
"RM_40_Bings_Landing","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"SM21 4500NO3-F","28 days",672,"Y"
"RM_43_Upstream_of_Dow_Isalnd","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"SM21 4500NO3-F","28 days",672,"Y"
"RM_44_Mouth_of_Killey_River","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:14:00,2021-07-27 16:39:00,7.41666666666667,"SM21 4500NO3-F","28 days",672,"Y"
"RM_50_Skilak_Lake_Outflow","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 08:40:00,2021-07-27 16:39:00,7.98333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_6.5_Cunningham_Park","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_70_Jims_Landing","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:40:00,2021-07-27 16:39:00,6.98333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_74_Russian_River","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SM21 4500NO3-F","28 days",672,"Y"
"RM_79.5_Juneau_Creek","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"SM21 4500NO3-F","28 days",672,"Y"
"RM_82_Kenai_Lake_Bridge","4500-NO3(F)","Total Nitrate/Nitrite-N","SGS North America, Anchorage, Alaska",2021-07-27 08:15:00,2021-07-27 16:39:00,8.4,"SM21 4500NO3-F","28 days",672,"Y"
"RM_0_No_Name_Creek","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"SM21 4500P-B,E","28 days",672,"Y"
"RM_0_No_Name_Creek","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"SM21 4500P-B,E","28 days",672,"Y"
"RM_1.5_Kenai_City_Dock","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"SM21 4500P-B,E","28 days",672,"Y"
"RM_10_Beaver_Creek","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"SM21 4500P-B,E","28 days",672,"Y"
"RM_10.1_Kenai_River","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_12.5_Pillars","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_18_Poachers_Cove","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"SM21 4500P-B,E","28 days",672,"Y"
"RM_19_Slikok_Creek","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_21_Soldotna_Bridge","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_22_Soldotna_Creek","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_23_Swiftwater_Park","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_30_Funny_River","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"SM21 4500P-B,E","28 days",672,"Y"
"RM_31_Morgans_Landing","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"SM21 4500P-B,E","28 days",672,"Y"
"RM_31_Morgans_Landing","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"SM21 4500P-B,E","28 days",672,"Y"
