"","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","characteristic_name","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","huc_eight_digit_code","drainage_area_measure_measure_value","drainage_area_measure_measure_unit_code","latitude_measure","longitude_measure","source_map_scale_numeric","horizontal_accuracy_measure_measure_value","horizontal_accuracy_measure_measure_unit_code","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","vertical_measure_measure_value","vertical_measure_measure_unit_code","vertical_accuracy_measure_measure_value","vertical_accuracy_measure_measure_unit_code","vertical_collection_method_name","vertical_coordinate_reference_system_datum_name","julian_day","season"
"181","Kenai Watershed Forum","KENAI_WQX-10000015_2010-07-27_10:03:00","2010-07-27","10:03:00","AKDT","KENAI_WQX-10000015","Arsenic",3.01,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"182","Kenai Watershed Forum","KENAI_WQX-10000015_07/16/2002_14:06:00","2002-07-16","14:06:00","AKDT","KENAI_WQX-10000015","Arsenic",4,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"183","Kenai Watershed Forum","KENAI_WQX-10000015_2011-04-26_09:21:00","2011-04-26","09:21:00","AKDT","KENAI_WQX-10000015","Arsenic",5.99,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"184","Kenai Watershed Forum","KENAI_WQX-10000015_07/22/2003_09:00:00","2003-07-22","09:00:00","AKDT","KENAI_WQX-10000015","Arsenic",4.4,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"185","Kenai Watershed Forum","KENAI_WQX-10000015_04/26/2005_12:10:00","2005-04-26","12:10:00","AKDT","KENAI_WQX-10000015","Arsenic",3.57,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"186","Kenai Watershed Forum","KENAI_WQX-10000005_07/17/2007_12:05:00","2007-07-17","12:05:00","AKDT","KENAI_WQX-10000005","Arsenic",1.33,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"187","Kenai Watershed Forum","KENAI_WQX-10000005_04/27/2004_06:40:00","2004-04-27","06:40:00","AKDT","KENAI_WQX-10000005","Arsenic",3.28,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"188","Kenai Watershed Forum","KENAI_WQX-10000005_2009-07-21_10:45:00","2009-07-21","10:45:00","AKDT","KENAI_WQX-10000005","Arsenic",1,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"189","Kenai Watershed Forum","KENAI_WQX-10000008_2013/05/07_10:20","2013-05-07","10:20:00","AKDT","KENAI_WQX-10000008","Arsenic",1.78,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t",0,"KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"190","Kenai Watershed Forum","KENAI_WQX-10000008_04/22/2008_09:20:00","2008-04-22","09:20:00","AKST","KENAI_WQX-10000008","Arsenic",1.2,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t",0,"KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"191","Kenai Watershed Forum","KENAI_WQX-10000026_2010-04-27_09:30:00","2010-04-27","09:30:00","AKDT","KENAI_WQX-10000026","Arsenic",4.14,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,117,"Spring"
"192","Kenai Watershed Forum","KENAI_WQX-10000002_2012/07/31_09:34:00","2012-07-31","09:34:00","AKDT","KENAI_WQX-10000002","Arsenic",1.58,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",1.5,"KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"193","Kenai Watershed Forum","KENAI_WQX-10000002_2013/05/07_12:10","2013-05-07","12:10:00","AKDT","KENAI_WQX-10000002","Arsenic",3.36,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",1.5,"KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"194","Kenai Watershed Forum","KENAI_WQX-10000002_2011-04-26_09:15:00","2011-04-26","09:15:00","AKDT","KENAI_WQX-10000002","Arsenic",40.5,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",1.5,"KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"195","Kenai Watershed Forum","KENAI_WQX-10000002_2006-04-25_09:41:00","2006-04-25","09:41:00","AKDT","KENAI_WQX-10000002","Arsenic",12.5,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",1.5,"KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"196","Kenai Watershed Forum","KENAI_WQX-10000017_05/01/2007_11:50:00","2007-05-01","11:50:00","AKDT","KENAI_WQX-10000017","Arsenic",1.73,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"197","Kenai Watershed Forum","KENAI_WQX-10000017_04/11/2001_14:20:00","2001-04-11","14:20:00","AKDT","KENAI_WQX-10000017","Arsenic",5,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,101,"Spring"
"198","Kenai Watershed Forum","KENAI_WQX-10000005_2012-05-01_09:10","2012-05-01","09:10:00","AKDT","KENAI_WQX-10000005","Arsenic",1.85,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,122,"Spring"
"199","Kenai Watershed Forum","KENAI_WQX-10000017_2010-04-27_09:55:00","2010-04-27","09:55:00","AKDT","KENAI_WQX-10000017","Arsenic",1.57,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,117,"Spring"
"200","Kenai Watershed Forum","KENAI_WQX-10000025_2009-07-21_13:00:00","2009-07-21","13:00:00","AKDT","KENAI_WQX-10000025","Arsenic",1.06,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",31,"KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"201","Kenai Watershed Forum","KENAI_WQX-10000025_2013/05/07_10:24","2013-05-07","10:24:00","AKDT","KENAI_WQX-10000025","Arsenic",3.51,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",31,"KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"202","Kenai Watershed Forum","KENAI_WQX-10000016_2006-04-25_13:14:00","2006-04-25","13:14:00","AKDT","KENAI_WQX-10000016","Arsenic",2.31,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"203","Kenai Watershed Forum","KENAI_WQX-10000024_07/20/2004_11:38:00","2004-07-20","11:38:00","AKDT","KENAI_WQX-10000024","Arsenic",2.83,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",30,"KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"204","Kenai Watershed Forum","KENAI_WQX-10000025_07/25/2006_11:20:00","2006-07-25","11:20:00","AKDT","KENAI_WQX-10000025","Arsenic",1.22,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",31,"KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"205","Kenai Watershed Forum","KENAI_WQX-10000025_2009-07-21_13:00:00","2009-07-21","13:00:00","AKDT","KENAI_WQX-10000025","Arsenic",1.06,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",31,"KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"206","Kenai Watershed Forum","KENAI_WQX-10000017_2013/05/07_10:17","2013-05-07","10:17:00","AKDT","KENAI_WQX-10000017","Arsenic",2.76,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"207","Kenai Watershed Forum","KENAI_WQX-10000425_2013/05/07_07:30","2013-05-07","07:30:00","AKDT","KENAI_WQX-10000425","Arsenic",0.551,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",82,"KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"208","Kenai Watershed Forum","KENAI_WQX-10000017_2010-07-27_9:15:00","2010-07-27","09:15:00","AKDT","KENAI_WQX-10000017","Arsenic",0.7,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"209","Kenai Watershed Forum","KENAI_WQX-10000017_2006-04-25_11:51:00","2006-04-25","11:51:00","AKDT","KENAI_WQX-10000017","Arsenic",3.6,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"210","Kenai Watershed Forum","KENAI_WQX-10000017_07/17/2007_10:20:00","2007-07-17","10:20:00","AKDT","KENAI_WQX-10000017","Arsenic",1.3,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"211","Kenai Watershed Forum","KENAI_WQX-10000026_07/20/2004_09:39:00","2004-07-20","09:39:00","AKDT","KENAI_WQX-10000026","Arsenic",6.01,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"212","Kenai Watershed Forum","KENAI_WQX-10000026_07/26/2005_12:10:00","2005-07-26","12:10:00","AKDT","KENAI_WQX-10000026","Arsenic",5.58,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"213","Kenai Watershed Forum","KENAI_WQX-10000026_07/25/2006_12:10:00","2006-07-25","12:10:00","AKDT","KENAI_WQX-10000026","Arsenic",7.63,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"214","Kenai Watershed Forum","KENAI_WQX-10000026_2013/05/07_11:16","2013-05-07","11:16:00","AKDT","KENAI_WQX-10000026","Arsenic",4.27,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"215","Kenai Watershed Forum","KENAI_WQX-10000017_2012-05-01_10:22","2012-05-01","10:22:00","AKDT","KENAI_WQX-10000017","Arsenic",2.16,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,122,"Spring"
"216","Kenai Watershed Forum","KENAI_WQX-10000016_07/17/2007_11:30:00","2007-07-17","11:30:00","AKDT","KENAI_WQX-10000016","Arsenic",1.13,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"217","Kenai Watershed Forum","KENAI_WQX-10000016_04/22/2008_12:53:00","2008-04-22","12:53:00","AKST","KENAI_WQX-10000016","Arsenic",1.66,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"218","Kenai Watershed Forum","KENAI_WQX-10000016_2012/07/31_09:59:00","2012-07-31","09:59:00","AKDT","KENAI_WQX-10000016","Arsenic",1.11,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"219","Kenai Watershed Forum","KENAI_WQX-10000028_07/18/2000_07:35:00","2000-07-18","07:35:00","AKDT","KENAI_WQX-10000028","Arsenic",4,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",43,"KBL_m_43.0","River/Stream",19020302,NA,NA,60.489844,-150.636905,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"220","Kenai Watershed Forum","KENAI_WQX-10000026_07/17/2007_09:36:00","2007-07-17","09:36:00","AKDT","KENAI_WQX-10000026","Arsenic",7.86,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"221","Kenai Watershed Forum","KENAI_WQX-10000028_2006-04-25_12:47:00","2006-04-25","12:47:00","AKDT","KENAI_WQX-10000028","Arsenic",1.05,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",43,"KBL_m_43.0","River/Stream",19020302,NA,NA,60.489844,-150.636905,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"222","Kenai Watershed Forum","KENAI_WQX-10000026_07/16/2002_09:45:00","2002-07-16","09:45:00","AKDT","KENAI_WQX-10000026","Arsenic",6,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"223","Kenai Watershed Forum","KENAI_WQX-10000016_2010-07-27_9:41:00","2010-07-27","09:41:00","AKDT","KENAI_WQX-10000016","Arsenic",0.738,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"224","Kenai Watershed Forum","KENAI_WQX-10000016_2009-07-21_11:50:00","2009-07-21","11:50:00","AKDT","KENAI_WQX-10000016","Arsenic",1.06,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"225","Kenai Watershed Forum","KENAI_WQX-10000026_07/17/2007_09:45:00","2007-07-17","09:45:00","AKDT","KENAI_WQX-10000026","Arsenic",7.68,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"226","Kenai Watershed Forum","KENAI_WQX-10000005_2006-04-25_09:41:00","2006-04-25","09:41:00","AKDT","KENAI_WQX-10000005","Arsenic",3.14,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"227","Kenai Watershed Forum","KENAI_WQX-10000005_05/01/2007_10:15:00","2007-05-01","10:15:00","AKDT","KENAI_WQX-10000005","Arsenic",2.02,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"228","Kenai Watershed Forum","KENAI_WQX-10000015_07/17/2007_11:05:00","2007-07-17","11:05:00","AKDT","KENAI_WQX-10000015","Arsenic",6.3,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"229","Kenai Watershed Forum","KENAI_WQX-10000024_07/26/2005_15:20:00","2005-07-26","15:20:00","AKDT","KENAI_WQX-10000024","Arsenic",2.56,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",30,"KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"230","Kenai Watershed Forum","KENAI_WQX-10000015_2009-07-21_11:20:00","2009-07-21","11:20:00","AKDT","KENAI_WQX-10000015","Arsenic",3.26,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"231","Kenai Watershed Forum","KENAI_WQX-10000015_2012-05-01_09:41","2012-05-01","09:41:00","AKDT","KENAI_WQX-10000015","Arsenic",1.84,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,122,"Spring"
"232","Kenai Watershed Forum","KENAI_WQX-10000015_04/27/2004_12:45:00","2004-04-27","12:45:00","AKDT","KENAI_WQX-10000015","Arsenic",3.82,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",10,"KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"233","Kenai Watershed Forum","KENAI_WQX-10000005_04/22/2008_11:27:00","2008-04-22","11:27:00","AKST","KENAI_WQX-10000005","Arsenic",1.97,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"234","Kenai Watershed Forum","KENAI_WQX-10000026_2006-04-25_09:45:00","2006-04-25","09:45:00","AKDT","KENAI_WQX-10000026","Arsenic",5.87,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",36,"KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"235","Kenai Watershed Forum","KENAI_WQX-10000028_2010-07-27_11:47:00","2010-07-27","11:47:00","AKDT","KENAI_WQX-10000028","Arsenic",0.574,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",43,"KBL_m_43.0","River/Stream",19020302,NA,NA,60.489844,-150.636905,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"236","Kenai Watershed Forum","KENAI_WQX-10000017_2011-04-26_10:03:00","2011-04-26","10:03:00","AKDT","KENAI_WQX-10000017","Arsenic",2.19,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"237","Kenai Watershed Forum","KENAI_WQX-10000008_04/22/2008_09:20:00","2008-04-22","09:20:00","AKST","KENAI_WQX-10000008","Arsenic",1.22,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","t",0,"KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"238","Kenai Watershed Forum","KENAI_WQX-10000024_2011-04-26_09:00:00","2011-04-26","09:00:00","AKDT","KENAI_WQX-10000024","Arsenic",1.87,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t",30,"KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"239","Kenai Watershed Forum","KENAI_WQX-10000025_04/26/2005_09:55:00","2005-04-26","09:55:00","AKDT","KENAI_WQX-10000025","Arsenic",3.41,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS","KBL","m",31,"KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"240","Kenai Watershed Forum","KENAI_WQX-10000025_2011-04-26_11:25:00","2011-04-26","11:25:00","AKDT","KENAI_WQX-10000025","Arsenic",2.64,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m",31,"KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
