"","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","characteristic_name","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","huc_eight_digit_code","drainage_area_measure_measure_value","drainage_area_measure_measure_unit_code","latitude_measure","longitude_measure","source_map_scale_numeric","horizontal_accuracy_measure_measure_value","horizontal_accuracy_measure_measure_unit_code","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","vertical_measure_measure_value","vertical_measure_measure_unit_code","vertical_accuracy_measure_measure_value","vertical_accuracy_measure_measure_unit_code","vertical_collection_method_name","vertical_coordinate_reference_system_datum_name","julian_day","season"
"429","Kenai Watershed Forum","KENAI_WQX-10000031_07/26/2005_09:45:00",2005-07-26,09:45:00,"AKDT","KENAI_WQX-10000031","Magnesium",0.941,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"430","Kenai Watershed Forum","KENAI_WQX-10000020_04/27/2004_11:27:00",2004-04-27,11:27:00,"AKDT","KENAI_WQX-10000020","Magnesium",1.86,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","19.0","KBL_t_19.0","River/Stream",19020302,NA,NA,60.482318,-151.127053,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"431","Kenai Watershed Forum","KENAI_WQX-10000031_04/22/2008_11:14:00",2008-04-22,11:14:00,"AKST","KENAI_WQX-10000031","Magnesium",1.07,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"432","Kenai Watershed Forum","KENAI_WQX-10000029_05/01/2007_11:53:00",2007-05-01,11:53:00,"AKDT","KENAI_WQX-10000029","Magnesium",1.48,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"433","Kenai Watershed Forum","KENAI_WQX-10000029_07/18/2000_07:17:00",2000-07-18,07:17:00,"AKDT","KENAI_WQX-10000029","Magnesium",2.7,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"434","Kenai Watershed Forum","KENAI_WQX-10000032_04/26/2005_09:50:00",2005-04-26,09:50:00,"AKDT","KENAI_WQX-10000032","Magnesium",0.92,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"435","Kenai Watershed Forum","KENAI_WQX-10000032_04/26/2005_09:20:00",2005-04-26,09:20:00,"AKDT","KENAI_WQX-10000032","Magnesium",1.02,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"436","Kenai Watershed Forum","KENAI_WQX-10000424_07/21/2009_09:30:00",2009-07-21,09:30:00,"AKDT","KENAI_WQX-10000424","Magnesium",1.16,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","79.5","KBL_t_79.5","River/Stream",19020302,NA,NA,60.489,-149.877,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"437","Kenai Watershed Forum","KENAI_WQX-10000026_07/26/2005_12:10:00",2005-07-26,12:10:00,"AKDT","KENAI_WQX-10000026","Magnesium",3.91,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","36.0","KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"438","Kenai Watershed Forum","KENAI_WQX-10000027_2011-04-26_12:36:00",2011-04-26,12:36:00,"AKDT","KENAI_WQX-10000027","Magnesium",0.962,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","40.0","KBL_m_40.0","River/Stream",19020302,NA,NA,60.515441,-150.702069,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"439","Kenai Watershed Forum","KENAI_WQX-10000016_2012/07/31_09:59:00",2012-07-31,09:59:00,"AKDT","KENAI_WQX-10000016","Magnesium",0.948,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","10.1","KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"440","Kenai Watershed Forum","KENAI_WQX-10000026_2009-04-28_10:24:00",2009-04-28,10:24:00,"AKDT","KENAI_WQX-10000026","Magnesium",1.63,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","36.0","KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"441","Kenai Watershed Forum","KENAI_WQX-10000026_05/01/2007_12:32:00",2007-05-01,12:32:00,"AKDT","KENAI_WQX-10000026","Magnesium",2.38,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","36.0","KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"442","Kenai Watershed Forum","KENAI_WQX-10000027_2009-07-21_13:21:00",2009-07-21,13:21:00,"AKDT","KENAI_WQX-10000027","Magnesium",0.986,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","40.0","KBL_m_40.0","River/Stream",19020302,NA,NA,60.515441,-150.702069,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"443","Kenai Watershed Forum","KENAI_WQX-10000002_07/29/2008_09:30:00",2008-07-29,09:30:00,"AKST","KENAI_WQX-10000002","Magnesium",6.82,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"444","Kenai Watershed Forum","KENAI_WQX-10000017_2010-04-27_09:55:00",2010-04-27,09:55:00,"AKDT","KENAI_WQX-10000017","Magnesium",1.57,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","12.5","KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,117,"Spring"
"445","Kenai Watershed Forum","KENAI_WQX-10000025_2009-07-21_13:00:00",2009-07-21,13:00:00,"AKDT","KENAI_WQX-10000025","Magnesium",0.987,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"446","Kenai Watershed Forum","KENAI_WQX-10000022_2013/05/07_11:28",2013-05-07,11:28:00,"AKDT","KENAI_WQX-10000022","Magnesium",3,"mg/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"447","Kenai Watershed Forum","KENAI_WQX-10000032_2011-04-26_08:35:00",2011-04-26,08:35:00,"AKDT","KENAI_WQX-10000032","Magnesium",0.914,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"448","Kenai Watershed Forum","KENAI_WQX-10000002_04/29/2003_08:15:00",2003-04-29,08:15:00,"AKDT","KENAI_WQX-10000002","Magnesium",510,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"449","Kenai Watershed Forum","KENAI_WQX-10000020_04/26/2005_13:35:00",2005-04-26,13:35:00,"AKDT","KENAI_WQX-10000020","Magnesium",2.09,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","19.0","KBL_t_19.0","River/Stream",19020302,NA,NA,60.482318,-151.127053,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"450","Kenai Watershed Forum","KENAI_WQX-10000023_04/22/2008_12:08:00",2008-04-22,12:08:00,"AKST","KENAI_WQX-10000023","Magnesium",1.52,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"451","Kenai Watershed Forum","KENAI_WQX-10000023_07/16/2002_13:25:00",2002-07-16,13:25:00,"AKDT","KENAI_WQX-10000023","Magnesium",0.88,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"452","Kenai Watershed Forum","KENAI_WQX-10000023_04/29/2003_10:15:00",2003-04-29,10:15:00,"AKDT","KENAI_WQX-10000023","Magnesium",1.4,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"453","Kenai Watershed Forum","KENAI_WQX-10000021_07/16/2002_12:49:00",2002-07-16,12:49:00,"AKDT","KENAI_WQX-10000021","Magnesium",0.9,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"454","Kenai Watershed Forum","KENAI_WQX-10000023_07/26/2005_10:50:00",2005-07-26,10:50:00,"AKDT","KENAI_WQX-10000023","Magnesium",0.907,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"455","Kenai Watershed Forum","KENAI_WQX-10000018_2006-04-25_11:06:00",2006-04-25,11:06:00,"AKDT","KENAI_WQX-10000018","Magnesium",1.74,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","18.0","KBL_m_18.0","River/Stream",19020302,NA,NA,60.502005,-151.106973,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"456","Kenai Watershed Forum","KENAI_WQX-10000020_07/18/2000_09:42:00",2000-07-18,09:42:00,"AKDT","KENAI_WQX-10000020","Magnesium",4,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","19.0","KBL_t_19.0","River/Stream",19020302,NA,NA,60.482318,-151.127053,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"457","Kenai Watershed Forum","KENAI_WQX-10000021_2010-04-27_10:23:00",2010-04-27,10:23:00,"AKDT","KENAI_WQX-10000021","Magnesium",1.65,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,117,"Spring"
"458","Kenai Watershed Forum","KENAI_WQX-10000021_05/01/2007_12:00:00",2007-05-01,12:00:00,"AKDT","KENAI_WQX-10000021","Magnesium",1.36,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"459","Kenai Watershed Forum","KENAI_WQX-10000021_2013/05/07_10:34",2013-05-07,10:34:00,"AKDT","KENAI_WQX-10000021","Magnesium",2,"mg/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"460","Kenai Watershed Forum","KENAI_WQX-10000021_2009-04-28_11:19:00",2009-04-28,11:19:00,"AKDT","KENAI_WQX-10000021","Magnesium",1.56,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"461","Kenai Watershed Forum","KENAI_WQX-10000022_07/25/2006_10:48:00",2006-07-25,10:48:00,"AKDT","KENAI_WQX-10000022","Magnesium",5.52,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"462","Kenai Watershed Forum","KENAI_WQX-10000022_2012/07/31_11:58:00",2012-07-31,11:58:00,"AKDT","KENAI_WQX-10000022","Magnesium",5.19,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"463","Kenai Watershed Forum","KENAI_WQX-10000022_05/01/2007_11:07:00",2007-05-01,11:07:00,"AKDT","KENAI_WQX-10000022","Magnesium",3.93,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"464","Kenai Watershed Forum","KENAI_WQX-10000022_07/20/2004_11:51:00",2004-07-20,11:51:00,"AKDT","KENAI_WQX-10000022","Magnesium",6.4,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"465","Kenai Watershed Forum","KENAI_WQX-10000015_2011-04-26_09:21:00",2011-04-26,09:21:00,"AKDT","KENAI_WQX-10000015","Magnesium",4.14,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","10.0","KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"466","Kenai Watershed Forum","KENAI_WQX-10000016_05/01/2007_11:25:00",2007-05-01,11:25:00,"AKDT","KENAI_WQX-10000016","Magnesium",1.37,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","10.1","KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"467","Kenai Watershed Forum","KENAI_WQX-10000005_2006-04-25_09:41:00",2006-04-25,09:41:00,"AKDT","KENAI_WQX-10000005","Magnesium",43.8,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","06.5","KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"468","Kenai Watershed Forum","KENAI_WQX-10000005_07/20/2004_10:40:00",2004-07-20,10:40:00,"AKDT","KENAI_WQX-10000005","Magnesium",3.25,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","06.5","KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"469","Kenai Watershed Forum","KENAI_WQX-10000025_2006-04-25_11:20:00",2006-04-25,11:20:00,"AKDT","KENAI_WQX-10000025","Magnesium",1.74,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"470","Kenai Watershed Forum","KENAI_WQX-10000024_2009-04-28_12:48:00",2009-04-28,12:48:00,"AKDT","KENAI_WQX-10000024","Magnesium",2.48,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"471","Kenai Watershed Forum","KENAI_WQX-10000027_2010-04-27_12:35:00",2010-04-27,12:35:00,"AKDT","KENAI_WQX-10000027","Magnesium",1.02,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","40.0","KBL_m_40.0","River/Stream",19020302,NA,NA,60.515441,-150.702069,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,117,"Spring"
"472","Kenai Watershed Forum","KENAI_WQX-10000024_07/20/2004_11:38:00",2004-07-20,11:38:00,"AKDT","KENAI_WQX-10000024","Magnesium",3.09,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"473","Kenai Watershed Forum","KENAI_WQX-10000027_2013/05/07_13:23",2013-05-07,13:23:00,"AKDT","KENAI_WQX-10000027","Magnesium",1,"mg/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","m","40.0","KBL_m_40.0","River/Stream",19020302,NA,NA,60.515441,-150.702069,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"474","Kenai Watershed Forum","KENAI_WQX-10000028_04/26/2005_11:48:00",2005-04-26,11:48:00,"AKDT","KENAI_WQX-10000028","Magnesium",1.5,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","43.0","KBL_m_43.0","River/Stream",19020302,NA,NA,60.489844,-150.636905,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"475","Kenai Watershed Forum","KENAI_WQX-10000028_07/16/2002_12:24:00",2002-07-16,12:24:00,"AKDT","KENAI_WQX-10000028","Magnesium",0.76,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","43.0","KBL_m_43.0","River/Stream",19020302,NA,NA,60.489844,-150.636905,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"476","Kenai Watershed Forum","KENAI_WQX-10000029_04/11/2001_10:40:00",2001-04-11,10:40:00,"AKDT","KENAI_WQX-10000029","Magnesium",0.9,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,101,"Spring"
"477","Kenai Watershed Forum","KENAI_WQX-10000029_07/20/2004_10:31:00",2004-07-20,10:31:00,"AKDT","KENAI_WQX-10000029","Magnesium",1.55,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"478","Kenai Watershed Forum","KENAI_WQX-10000024_2012-05-01_09:22",2012-05-01,09:22:00,"AKDT","KENAI_WQX-10000024","Magnesium",2.47,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,122,"Spring"
"479","Kenai Watershed Forum","KENAI_WQX-10000032_04/11/2001_09:20:00",2001-04-11,09:20:00,"AKDT","KENAI_WQX-10000032","Magnesium",1.1,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,101,"Spring"
"480","Kenai Watershed Forum","KENAI_WQX-10000031_2012/07/31_10:55:00",2012-07-31,10:55:00,"AKDT","KENAI_WQX-10000031","Magnesium",0.968,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"481","Kenai Watershed Forum","KENAI_WQX-10000032_2006-04-25_11:45:00",2006-04-25,11:45:00,"AKDT","KENAI_WQX-10000032","Magnesium",1.2,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"482","Kenai Watershed Forum","KENAI_WQX-10000016_07/26/2005_13:28:00",2005-07-26,13:28:00,"AKDT","KENAI_WQX-10000016","Magnesium",0.939,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","10.1","KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"483","Kenai Watershed Forum","KENAI_WQX-10000031_2009-07-21_10:15:00",2009-07-21,10:15:00,"AKDT","KENAI_WQX-10000031","Magnesium",1.07,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"484","Kenai Watershed Forum","KENAI_WQX-10000025_04/10/2002_10:39:00",2002-04-10,10:39:00,"AKST","KENAI_WQX-10000025","Magnesium",1.39,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","31.0","KBL_m_31.0","River/Stream",19020302,NA,NA,60.498284,-150.863121,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,100,"Spring"
"485","Kenai Watershed Forum","KENAI_WQX-10000027_07/22/2003_10:33:00",2003-07-22,10:33:00,"AKDT","KENAI_WQX-10000027","Magnesium",0.92,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","40.0","KBL_m_40.0","River/Stream",19020302,NA,NA,60.515441,-150.702069,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"486","Kenai Watershed Forum","KENAI_WQX-10000026_07/25/2006_12:10:00",2006-07-25,12:10:00,"AKDT","KENAI_WQX-10000026","Magnesium",4.25,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","36.0","KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"487","Kenai Watershed Forum","KENAI_WQX-10000016_07/18/2000_12:00:00",2000-07-18,12:00:00,"AKDT","KENAI_WQX-10000016","Magnesium",1.4,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","10.1","KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"488","Kenai Watershed Forum","KENAI_WQX-10000016_04/11/2001_10:40:00",2001-04-11,10:40:00,"AKDT","KENAI_WQX-10000016","Magnesium",8.5,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","10.1","KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,101,"Spring"
