"","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","characteristic_name","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","huc_eight_digit_code","drainage_area_measure_measure_value","drainage_area_measure_measure_unit_code","latitude_measure","longitude_measure","source_map_scale_numeric","horizontal_accuracy_measure_measure_value","horizontal_accuracy_measure_measure_unit_code","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","vertical_measure_measure_value","vertical_measure_measure_unit_code","vertical_accuracy_measure_measure_value","vertical_accuracy_measure_measure_unit_code","vertical_collection_method_name","vertical_coordinate_reference_system_datum_name","julian_day","season"
"185","Kenai Watershed Forum","KENAI_WQX-10000126_07/18/2007_11:53:00","2007-07-18","11:53:00","AKDT","KENAI_WQX-10000126","Benzene",0.79,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7.8,"KBX_m_07.8","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"186","Kenai Watershed Forum","KENAI_WQX-10000069_07/30/2004_12:59:00","2004-07-30","12:59:00","AKDT","KENAI_WQX-10000069","Benzene",0.42,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",8.2,"KBX_m_08.2","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,212,"Summer"
"187","Kenai Watershed Forum","KENAI_WQX-10000071_07/20/2007_13:56:00","2007-07-20","13:56:00","AKDT","KENAI_WQX-10000071","Benzene",0.99,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",10,"KBX_m_10.0","River/Stream Perennial",19020302,NA,NA,60.53344,-151.1475,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"188","Kenai Watershed Forum","KENAI_WQX-10000069_07/22/2003_07:00:00","2003-07-22","07:00:00","AKDT","KENAI_WQX-10000069","Benzene",1.16,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",8.2,"KBX_m_08.2","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"189","Kenai Watershed Forum","KENAI_WQX-10000129_07/17/2007_09:30:00","2007-07-17","09:30:00","AKDT","KENAI_WQX-10000129","Benzene",0.85,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.1,"KBX_m_11.1","River/Stream Perennial",19020302,NA,NA,60.547,-151.119,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"190","Kenai Watershed Forum","KENAI_WQX-10000128_07/27/2002_12:36:00","2002-07-27","12:36:00","AKDT","KENAI_WQX-10000128","Benzene",1.01,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",10.2,"KBX_m_10.2","River/Stream Perennial",19020302,NA,NA,60.539,-151.142,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"191","Kenai Watershed Forum","KENAI_WQX-10000129_07/20/2007_12:40:00","2007-07-20","12:40:00","AKDT","KENAI_WQX-10000129","Benzene",0.74,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.1,"KBX_m_11.1","River/Stream Perennial",19020302,NA,NA,60.547,-151.119,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"192","Kenai Watershed Forum","KENAI_WQX-10000128_07/30/2002_14:23:00","2002-07-30","14:23:00","AKDT","KENAI_WQX-10000128","Benzene",0.62,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",10.2,"KBX_m_10.2","River/Stream Perennial",19020302,NA,NA,60.539,-151.142,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"193","Kenai Watershed Forum","KENAI_WQX-10000129_07/18/2007_10:29:00","2007-07-18","10:29:00","AKDT","KENAI_WQX-10000129","Benzene",0.55,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.1,"KBX_m_11.1","River/Stream Perennial",19020302,NA,NA,60.547,-151.119,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"194","Kenai Watershed Forum","KENAI_WQX-10000129_07/19/2007_11:40:00","2007-07-19","11:40:00","AKDT","KENAI_WQX-10000129","Benzene",0.55,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.1,"KBX_m_11.1","River/Stream Perennial",19020302,NA,NA,60.547,-151.119,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"195","Kenai Watershed Forum","KENAI_WQX-10000065_07/21/2007_21:10:00","2007-07-21","21:10:00","AKST","KENAI_WQX-10000065","Benzene",1.5,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"196","Kenai Watershed Forum","KENAI_WQX-10000065_07/25/2004_11:32:00","2004-07-25","11:32:00","AKDT","KENAI_WQX-10000065","Benzene",1.5,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"197","Kenai Watershed Forum","KENAI_WQX-10000065_07/24/2004_13:15:00","2004-07-24","13:15:00","AKDT","KENAI_WQX-10000065","Benzene",0.91,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"198","Kenai Watershed Forum","KENAI_WQX-10000065_07/21/2007_12:55:00","2007-07-21","12:55:00","AKST","KENAI_WQX-10000065","Benzene",1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"199","Kenai Watershed Forum","KENAI_WQX-10000065_07/27/2002_12:53:00","2002-07-27","12:53:00","AKDT","KENAI_WQX-10000065","Benzene",1.41,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"200","Kenai Watershed Forum","KENAI_WQX-10000065_07/11/2006_10:50:00","2006-07-11","10:50:00","AKDT","KENAI_WQX-10000065","Benzene",1.1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,192,"Summer"
"201","Kenai Watershed Forum","KENAI_WQX-10000065_07/22/2007_20:50:00","2007-07-22","20:50:00","AKST","KENAI_WQX-10000065","Benzene",0.82,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"202","Kenai Watershed Forum","KENAI_WQX-10000065_07/21/2007_10:00:00","2007-07-21","10:00:00","AKST","KENAI_WQX-10000065","Benzene",1.3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"203","Kenai Watershed Forum","KENAI_WQX-10000130_07/19/2007_11:16:00","2007-07-19","11:16:00","AKDT","KENAI_WQX-10000130","Benzene",0.52,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.6,"KBX_m_11.6","River/Stream Perennial",19020302,NA,NA,60.544,-151.112,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"204","Kenai Watershed Forum","KENAI_WQX-10000011_10000071_2004-07-03","2004-07-03","15:10:00","AKDT","KENAI_WQX-10000071","Benzene",0.41,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",10,"KBX_m_10.0","River/Stream Perennial",19020302,NA,NA,60.53344,-151.1475,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,185,"Summer"
"205","Kenai Watershed Forum","KENAI_WQX-10000017_2001-07-24_10:00:00","2001-07-24","10:00:00","AKDT","KENAI_WQX-10000017","Benzene",0.87,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"206","Kenai Watershed Forum","KENAI_WQX-10000063_07/11/2006_10:30:00","2006-07-11","10:30:00","AKDT","KENAI_WQX-10000063","Benzene",1.1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",3.5,"KBX_m_03.5","River/Stream Perennial",19020302,NA,NA,60.52238,-151.24544,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,192,"Summer"
"207","Kenai Watershed Forum","KENAI_WQX-10000068_07/25/2004_01:06:00","2004-07-25","01:06:00","AKDT","KENAI_WQX-10000068","Benzene",1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"208","Kenai Watershed Forum","KENAI_WQX-10000068_07/25/2004_10:50:00","2004-07-25","10:50:00","AKDT","KENAI_WQX-10000068","Benzene",0.42,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"209","Kenai Watershed Forum","KENAI_WQX-10000005_07/16/2002_14:15:00","2002-07-16","14:15:00","AKDT","KENAI_WQX-10000005","Benzene",1.31,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"210","Kenai Watershed Forum","KENAI_WQX-10000005_07/16/2002_14:25:00","2002-07-16","14:25:00","AKDT","KENAI_WQX-10000005","Benzene",1.18,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"211","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_14:05:00","2008-07-22","14:05:00","AKDT","KENAI_WQX-10000066","Benzene",0.54,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"212","Kenai Watershed Forum","KENAI_WQX-10000066_07/18/2009_21:59:00","2009-07-18","21:59:00","AKDT","KENAI_WQX-10000066","Benzene",0.64,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"213","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2007_11:20:00","2007-07-24","11:20:00","AKDT","KENAI_WQX-10000066","Benzene",0.91,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"214","Kenai Watershed Forum","KENAI_WQX-10000126_07/20/2007_14:38:00","2007-07-20","14:38:00","AKDT","KENAI_WQX-10000126","Benzene",0.99,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7.8,"KBX_m_07.8","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"215","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2007_13:45:00","2007-07-21","13:45:00","AKST","KENAI_WQX-10000066","Benzene",2.6,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"216","Kenai Watershed Forum","KENAI_WQX-10000002_07/16/2002_13:45:00","2002-07-16","13:45:00","AKDT","KENAI_WQX-10000002","Benzene",2.2,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",1.5,"KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"217","Kenai Watershed Forum","KENAI_WQX-10000066_07/17/2005_08:30:00","2005-07-17","08:30:00","AKDT","KENAI_WQX-10000066","Benzene",1.3,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"218","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_16:13:00","2004-07-24","16:13:00","AKDT","KENAI_WQX-10000066","Benzene",1.8,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"219","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_21:00:00","2008-07-22","21:00:00","AKDT","KENAI_WQX-10000066","Benzene",0.56,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"220","Kenai Watershed Forum","KENAI_WQX-10000066_07/14/2004_10:02:00","2004-07-14","10:02:00","AKDT","KENAI_WQX-10000066","Benzene",1.3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,196,"Summer"
"221","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_20:00:00","2008-07-19","20:00:00","AKDT","KENAI_WQX-10000066","Benzene",1.3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"222","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_19:27:00","2004-07-24","19:27:00","AKDT","KENAI_WQX-10000066","Benzene",1.6,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"223","Kenai Watershed Forum","KENAI_WQX-10000065_07/17/2005_09:35:00","2005-07-17","09:35:00","AKDT","KENAI_WQX-10000065","Benzene",2.1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"224","Kenai Watershed Forum","KENAI_WQX-10000063_07/26/2005_13:50:00","2005-07-26","13:50:00","AKDT","KENAI_WQX-10000063","Benzene",1.5,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",3.5,"KBX_m_03.5","River/Stream Perennial",19020302,NA,NA,60.52238,-151.24544,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"225","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_18:00:00","2008-07-19","18:00:00","AKDT","KENAI_WQX-10000066","Benzene",0.94,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"226","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_12:23:00","2008-07-22","12:23:00","AKDT","KENAI_WQX-10000066","Benzene",0.55,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"227","Kenai Watershed Forum","KENAI_WQX-10000066_07/25/2004_13:43:00","2004-07-25","13:43:00","AKDT","KENAI_WQX-10000066","Benzene",1.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"228","Kenai Watershed Forum","KENAI_WQX-10000065_07/30/2002_15:25:00","2002-07-30","15:25:00","AKDT","KENAI_WQX-10000065","Benzene",1.04,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"229","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2007_21:30:00","2007-07-22","21:30:00","AKST","KENAI_WQX-10000066","Benzene",1.7,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"230","Kenai Watershed Forum","KENAI_WQX-10000065_07/14/2004_12:05:00","2004-07-14","12:05:00","AKDT","KENAI_WQX-10000065","Benzene",0.63,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,196,"Summer"
"231","Kenai Watershed Forum","KENAI_WQX-10000065_07/24/2004_10:32:00","2004-07-24","10:32:00","AKDT","KENAI_WQX-10000065","Benzene",0.76,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"232","Kenai Watershed Forum","KENAI_WQX-10000126_07/22/2003_06:50:00","2003-07-22","06:50:00","AKDT","KENAI_WQX-10000126","Benzene",0.61,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",7.8,"KBX_m_07.8","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"233","Kenai Watershed Forum","KENAI_WQX-10000069_07/14/2004_12:42:00","2004-07-14","12:42:00","AKDT","KENAI_WQX-10000069","Benzene",0.59,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",8.2,"KBX_m_08.2","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,196,"Summer"
"234","Kenai Watershed Forum","KENAI_WQX-10000027_2001-07-24_10:05:00","2001-07-24","10:05:00","AKDT","KENAI_WQX-10000027","Benzene",0.3,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",40,"KBL_m_40.0","River/Stream",19020302,NA,NA,60.515441,-150.702069,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"235","Kenai Watershed Forum","KENAI_WQX-10000028_2001-07-24_09:40:00","2001-07-24","09:40:00","AKDT","KENAI_WQX-10000028","Benzene",0.3,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",43,"KBL_m_43.0","River/Stream",19020302,NA,NA,60.489844,-150.636905,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"236","Kenai Watershed Forum","KENAI_WQX-10000129_07/17/2007_09:40:00","2007-07-17","09:40:00","AKDT","KENAI_WQX-10000129","Benzene",0.73,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.1,"KBX_m_11.1","River/Stream Perennial",19020302,NA,NA,60.547,-151.119,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"237","Kenai Watershed Forum","KENAI_WQX-10000016_07/16/2002_13:02:00","2002-07-16","13:02:00","AKDT","KENAI_WQX-10000016","Benzene",1.33,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"238","Kenai Watershed Forum","KENAI_WQX-10000071_07/14/2004_13:20:00","2004-07-14","13:20:00","AKDT","KENAI_WQX-10000071","Benzene",0.52,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",10,"KBX_m_10.0","River/Stream Perennial",19020302,NA,NA,60.53344,-151.1475,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,196,"Summer"
"239","Kenai Watershed Forum","KENAI_WQX-10000065_07/24/2004_01:32:00","2004-07-24","01:32:00","AKDT","KENAI_WQX-10000065","Benzene",1.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"240","Kenai Watershed Forum","KENAI_WQX-10000065_07/24/2007_16:00:00","2007-07-24","16:00:00","AKDT","KENAI_WQX-10000065","Benzene",0.79,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"241","Kenai Watershed Forum","KENAI_WQX-10000068_07/30/2004_11:38:00","2004-07-30","11:38:00","AKDT","KENAI_WQX-10000068","Benzene",0.35,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,212,"Summer"
"242","Kenai Watershed Forum","KENAI_WQX-10000068_07/25/2004_07:49:00","2004-07-25","07:49:00","AKDT","KENAI_WQX-10000068","Benzene",0.18,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"243","Kenai Watershed Forum","KENAI_WQX-10000016_07/25/2006_10:35:00","2006-07-25","10:35:00","AKDT","KENAI_WQX-10000016","Benzene",1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"244","Kenai Watershed Forum","KENAI_WQX-10000071_07/20/2004_14:45:00","2004-07-20","14:45:00","AKDT","KENAI_WQX-10000071","Benzene",1.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",10,"KBX_m_10.0","River/Stream Perennial",19020302,NA,NA,60.53344,-151.1475,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"245","Kenai Watershed Forum","KENAI_WQX-10000068_07/25/2004_07:35:00","2004-07-25","07:35:00","AKDT","KENAI_WQX-10000068","Benzene",0.17,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
